_id,name,email,role,department,designation,createdAt,__v
670627fde88879333ce6fa77,Megan Roman,deniseward@example.net,employee,Engineering,Senior Engineering Engineer,2024-09-20,0
670627fde88879333ce6fa78,Daniel Thomas,melissa56@example.net,admin,Engineering,Junior Engineering Engineer,2024-03-12,0
670627fde88879333ce6fa79,Omar Walker,leahwang@example.org,admin,IT,Senior IT Engineer,2024-01-27,0
670627fde88879333ce6fa7a,Raymond Brown,wmartinez@example.com,admin,Engineering,Junior Engineering Engineer,2024-04-11,0
670627fde88879333ce6fa7b,Jose Shepard,james21@example.net,employee,IT,Senior IT Engineer,2024-05-28,1
670627fde88879333ce6fa7c,Janet Taylor,erose@example.net,employee,Engineering,Senior Engineering Engineer,2024-05-09,1
670627fde88879333ce6fa7d,Matthew Richards,asmith@example.net,admin,Engineering,Junior Engineering Engineer,2024-07-25,0
670627fde88879333ce6fa7e,Gina Reed,rhondajimenez@example.com,employee,IT,Junior IT Engineer,2024-05-29,0
670627fde88879333ce6fa7f,Sarah Mason DDS,noahbradford@example.net,admin,IT,Senior IT Engineer,2024-05-07,1
670627fde88879333ce6fa80,Misty Serrano,kstevens@example.com,employee,Engineering,Junior Engineering Engineer,2024-01-26,1
670627fde88879333ce6fa81,Michael Elliott,jillali@example.org,employee,Engineering,Senior Engineering Engineer,2024-10-01,1
670627fde88879333ce6fa82,Craig Gray,evanjones@example.net,employee,IT,Junior IT Engineer,2024-09-14,0
670627fde88879333ce6fa83,Michael Young,portiz@example.net,admin,Engineering,Junior Engineering Engineer,2024-07-28,1
670627fde88879333ce6fa84,William Robinson,websterdebra@example.org,employee,IT,Senior IT Engineer,2024-08-02,0
670627fde88879333ce6fa85,Samantha Bolton,lindseyphillips@example.net,employee,IT,Senior IT Engineer,2024-04-17,1
670627fde88879333ce6fa86,Daniel Reeves,blacktonya@example.org,employee,IT,Senior IT Engineer,2024-02-04,0
670627fde88879333ce6fa87,Kayla Barajas,christopher32@example.com,employee,IT,Senior IT Engineer,2024-04-07,0
670627fde88879333ce6fa88,Tasha Henry,ryan61@example.org,admin,Engineering,Junior Engineering Engineer,2024-05-23,1
670627fde88879333ce6fa89,George Wood,murphynicole@example.com,admin,Engineering,Senior Engineering Engineer,2024-08-26,1
670627fde88879333ce6fa8a,Olivia Fry,ospencer@example.com,employee,IT,Junior IT Engineer,2024-07-10,0
670627fde88879333ce6fa8b,Julie Butler,herringgary@example.net,admin,IT,Junior IT Engineer,2024-08-31,1
670627fde88879333ce6fa8c,Lori Edwards,hcooper@example.org,employee,IT,Junior IT Engineer,2024-04-17,0
670627fde88879333ce6fa8d,Lisa Mason,tylerayala@example.com,employee,Engineering,Senior Engineering Engineer,2024-04-15,0
670627fde88879333ce6fa8e,David Weaver,emmawilliams@example.org,employee,Engineering,Junior Engineering Engineer,2024-04-07,0
670627fde88879333ce6fa8f,James Meyer,jacob89@example.org,admin,IT,Senior IT Engineer,2024-09-24,0
670627fde88879333ce6fa90,Jocelyn Francis,davisjason@example.com,admin,Engineering,Junior Engineering Engineer,2024-03-03,0
670627fde88879333ce6fa91,Dana Kennedy MD,grossshane@example.org,admin,Engineering,Junior Engineering Engineer,2024-08-05,1
670627fde88879333ce6fa92,Monica Olson,robertoliver@example.org,admin,IT,Senior IT Engineer,2024-09-21,1
670627fde88879333ce6fa93,Nathan Watson,duncanmaria@example.org,admin,IT,Senior IT Engineer,2024-06-28,1
670627fde88879333ce6fa94,Sarah Conrad,yvonneanderson@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-28,0
670627fde88879333ce6fa95,Lindsey Murphy,pughashley@example.com,employee,Engineering,Senior Engineering Engineer,2024-07-23,0
670627fde88879333ce6fa96,Angela Thompson,tsullivan@example.org,admin,Engineering,Senior Engineering Engineer,2024-06-08,1
670627fde88879333ce6fa97,Tiffany Rodriguez,dana66@example.net,admin,IT,Senior IT Engineer,2024-09-05,1
670627fde88879333ce6fa98,Michael Ellison,fowlermichael@example.net,admin,Engineering,Junior Engineering Engineer,2024-07-16,1
670627fde88879333ce6fa99,Caitlyn Maddox,luistaylor@example.com,admin,Engineering,Junior Engineering Engineer,2024-04-25,1
670627fde88879333ce6fa9a,Summer Brown,reyesjeffrey@example.org,admin,Engineering,Senior Engineering Engineer,2024-02-27,1
670627fde88879333ce6fa9b,Brittany Campos,teresa33@example.org,employee,IT,Senior IT Engineer,2024-07-23,0
670627fde88879333ce6fa9c,Heather Palmer,jordanlindsey@example.org,employee,IT,Junior IT Engineer,2024-07-19,0
670627fde88879333ce6fa9d,Nathan Black,lucaskara@example.com,admin,IT,Senior IT Engineer,2024-02-16,0
670627fde88879333ce6fa9e,Lauren Marshall,mhill@example.org,admin,Engineering,Junior Engineering Engineer,2024-03-09,1
670627fde88879333ce6fa9f,Diamond Collins,osnyder@example.com,employee,IT,Senior IT Engineer,2024-04-13,0
670627fde88879333ce6faa0,Krista Dennis,reyeskathleen@example.net,admin,Engineering,Junior Engineering Engineer,2024-05-12,0
670627fde88879333ce6faa1,Sherry Rodriguez,cfoster@example.org,admin,Engineering,Senior Engineering Engineer,2024-06-03,0
670627fde88879333ce6faa2,Arthur Hines,martincorey@example.net,admin,Engineering,Junior Engineering Engineer,2024-03-19,1
670627fde88879333ce6faa3,Erin Lambert,paul27@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-01,1
670627fde88879333ce6faa4,Michael White,jstewart@example.com,employee,IT,Junior IT Engineer,2024-06-22,1
670627fde88879333ce6faa5,Ashley Wilson,richardkim@example.org,admin,IT,Junior IT Engineer,2024-05-09,1
670627fde88879333ce6faa6,Kelly Rodriguez,gary33@example.org,admin,IT,Junior IT Engineer,2024-05-01,0
670627fde88879333ce6faa7,Yolanda Aguilar,smithzachary@example.net,admin,IT,Senior IT Engineer,2024-01-16,1
670627fde88879333ce6faa8,Rebecca Hughes,roger69@example.org,employee,IT,Junior IT Engineer,2024-09-21,1
670627fde88879333ce6faa9,Bryan Peterson,suzannejuarez@example.org,employee,Engineering,Junior Engineering Engineer,2024-01-26,0
670627fde88879333ce6faaa,Christopher Pearson,brycetorres@example.org,admin,Engineering,Junior Engineering Engineer,2024-03-19,1
670627fde88879333ce6faab,Dwayne Johnson,thomasbaxter@example.com,admin,IT,Junior IT Engineer,2024-04-20,0
670627fde88879333ce6faac,Jennifer Deleon,evanmartinez@example.com,employee,IT,Senior IT Engineer,2024-08-25,0
670627fde88879333ce6faad,Jamie Mata,mccalljohn@example.org,employee,IT,Junior IT Engineer,2024-03-11,0
670627fde88879333ce6faae,Joshua Guzman,dwilliams@example.net,employee,Engineering,Senior Engineering Engineer,2024-03-01,0
670627fde88879333ce6faaf,Judy Fernandez,jaredstephens@example.com,employee,Engineering,Junior Engineering Engineer,2024-04-28,0
670627fde88879333ce6fab0,Melinda Mcdonald,joseph26@example.org,employee,IT,Junior IT Engineer,2024-09-18,1
670627fde88879333ce6fab1,Sara Williams,wardrichard@example.com,employee,IT,Senior IT Engineer,2024-06-12,0
670627fde88879333ce6fab2,Kyle Green,isaacjohnston@example.com,admin,Engineering,Senior Engineering Engineer,2024-03-12,0
670627fde88879333ce6fab3,Alan Erickson,ekeller@example.net,employee,Engineering,Junior Engineering Engineer,2024-05-09,0
670627fde88879333ce6fab4,Zoe Johnson,johnsonlogan@example.net,admin,Engineering,Junior Engineering Engineer,2024-08-03,1
670627fde88879333ce6fab5,Isaac Salas,nelsonpaul@example.net,employee,Engineering,Junior Engineering Engineer,2024-02-23,1
670627fde88879333ce6fab6,Bonnie Johnson,qbaxter@example.net,employee,Engineering,Senior Engineering Engineer,2024-01-10,0
670627fde88879333ce6fab7,Dennis Murphy,emily31@example.org,employee,Engineering,Junior Engineering Engineer,2024-05-17,0
670627fde88879333ce6fab8,Gregory Gillespie,kmcdaniel@example.org,employee,IT,Junior IT Engineer,2024-06-03,0
670627fde88879333ce6fab9,Paul Russell,sharpdenise@example.net,employee,IT,Junior IT Engineer,2024-07-10,1
670627fde88879333ce6faba,Michael Griffin,pauldavis@example.net,admin,IT,Junior IT Engineer,2024-08-02,0
670627fde88879333ce6fabb,Amy Brown,trobinson@example.org,employee,Engineering,Junior Engineering Engineer,2024-08-05,0
670627fde88879333ce6fabc,Jennifer Hodges,briandudley@example.net,admin,Engineering,Junior Engineering Engineer,2024-02-06,0
670627fde88879333ce6fabd,William Kaufman,james42@example.org,employee,IT,Senior IT Engineer,2024-06-20,1
670627fde88879333ce6fabe,Anthony Wilson,jackiedillon@example.org,employee,Engineering,Senior Engineering Engineer,2024-09-09,1
670627fde88879333ce6fabf,Aaron Griffith,tracey35@example.net,admin,IT,Senior IT Engineer,2024-08-22,0
670627fde88879333ce6fac0,Debra Khan,singletonrobert@example.net,admin,Engineering,Junior Engineering Engineer,2024-02-05,1
670627fde88879333ce6fac1,Marisa Boyd,smithlisa@example.com,admin,IT,Junior IT Engineer,2024-08-24,0
670627fde88879333ce6fac2,Lisa Mcintyre,kmorgan@example.com,employee,Engineering,Junior Engineering Engineer,2024-02-24,1
670627fde88879333ce6fac3,Carl Foley,bdominguez@example.com,admin,IT,Senior IT Engineer,2024-03-18,1
670627fde88879333ce6fac4,Alicia Johnson,linda84@example.com,admin,IT,Senior IT Engineer,2024-06-02,1
670627fde88879333ce6fac5,Kristen Peterson,osnyder@example.net,admin,Engineering,Junior Engineering Engineer,2024-07-17,1
670627fde88879333ce6fac6,John Davis,nicolebarton@example.net,admin,IT,Senior IT Engineer,2024-09-21,0
670627fde88879333ce6fac7,Austin Bell,josephjones@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-09,1
670627fde88879333ce6fac8,Valerie Clark,ruizbeth@example.com,employee,Engineering,Senior Engineering Engineer,2024-01-11,0
670627fde88879333ce6fac9,Jesse Hamilton,mbrown@example.org,employee,Engineering,Junior Engineering Engineer,2024-06-23,0
670627fde88879333ce6faca,Courtney Lewis,jodi72@example.net,admin,Engineering,Senior Engineering Engineer,2024-05-14,0
670627fde88879333ce6facb,Renee Boyle,shaun11@example.org,employee,Engineering,Senior Engineering Engineer,2024-01-04,0
670627fde88879333ce6facc,Steven Alvarez,rhonda22@example.com,employee,Engineering,Junior Engineering Engineer,2024-10-08,1
670627fde88879333ce6facd,Tina Huber,michaelharmon@example.net,admin,IT,Junior IT Engineer,2024-02-04,1
670627fde88879333ce6face,Timothy Garcia,qhernandez@example.com,admin,Engineering,Junior Engineering Engineer,2024-03-23,0
670627fde88879333ce6facf,Tracy Terry,maria22@example.com,employee,IT,Senior IT Engineer,2024-06-29,0
670627fde88879333ce6fad0,Dr. Ronald Patrick MD,juliejohnson@example.org,employee,Engineering,Senior Engineering Engineer,2024-03-31,0
670627fde88879333ce6fad1,Larry Murphy,meagan06@example.net,employee,Engineering,Junior Engineering Engineer,2024-01-19,1
670627fde88879333ce6fad2,Thomas Haley,kristina69@example.com,employee,IT,Junior IT Engineer,2024-06-17,0
670627fde88879333ce6fad3,Eric Berry,christopher73@example.net,admin,IT,Senior IT Engineer,2024-09-01,0
670627fde88879333ce6fad4,David Gibbs,lcabrera@example.net,employee,IT,Senior IT Engineer,2024-01-09,0
670627fde88879333ce6fad5,Stephanie Webb,meagansparks@example.org,admin,IT,Senior IT Engineer,2024-06-14,1
670627fde88879333ce6fad6,Jessica Cummings,jane87@example.net,employee,IT,Senior IT Engineer,2024-04-23,1
670627fde88879333ce6fad7,Paul Archer,jason10@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-22,0
670627fde88879333ce6fad8,Hayden Hayes,meyerbrittany@example.com,admin,Engineering,Senior Engineering Engineer,2024-07-01,0
670627fde88879333ce6fad9,Michael Martin,steven73@example.net,employee,IT,Senior IT Engineer,2024-03-26,1
670627fde88879333ce6fada,Michael Hunter,bsmith@example.net,employee,IT,Junior IT Engineer,2024-09-01,1
670627fde88879333ce6fadb,Walter Page,jessicalopez@example.com,admin,Engineering,Senior Engineering Engineer,2024-09-19,0
670627fde88879333ce6fadc,Lisa Dixon,anorman@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-16,1
670627fde88879333ce6fadd,Stephanie Jackson,phillipsnatalie@example.com,admin,IT,Senior IT Engineer,2024-05-06,1
670627fde88879333ce6fade,Roy Reid,morganmurphy@example.com,employee,IT,Junior IT Engineer,2024-09-11,1
670627fde88879333ce6fadf,Mark Cross,dustinhouston@example.org,admin,Engineering,Junior Engineering Engineer,2024-04-11,0
670627fde88879333ce6fae0,Wesley Reynolds,mmercer@example.org,admin,Engineering,Junior Engineering Engineer,2024-01-25,0
670627fde88879333ce6fae1,Stanley Greene,saragarcia@example.net,admin,IT,Junior IT Engineer,2024-02-25,0
670627fde88879333ce6fae2,Amy Ryan,david77@example.net,employee,IT,Senior IT Engineer,2024-03-30,1
670627fde88879333ce6fae3,Kevin Wang,kevinbrown@example.com,employee,Engineering,Junior Engineering Engineer,2024-03-05,1
670627fde88879333ce6fae4,Tiffany Schultz,brittanyglass@example.com,admin,IT,Senior IT Engineer,2024-06-11,1
670627fde88879333ce6fae5,Brett Spencer,nicole46@example.com,admin,Engineering,Junior Engineering Engineer,2024-08-28,1
670627fde88879333ce6fae6,Timothy Smith,erinsmith@example.com,employee,IT,Senior IT Engineer,2024-04-03,1
670627fde88879333ce6fae7,Timothy Thomas,amanda86@example.com,employee,IT,Senior IT Engineer,2024-05-30,0
670627fde88879333ce6fae8,Michael Williams,christophertaylor@example.com,admin,IT,Junior IT Engineer,2024-07-04,0
670627fde88879333ce6fae9,Jonathan Clayton,james39@example.com,admin,Engineering,Junior Engineering Engineer,2024-02-15,0
670627fde88879333ce6faea,Patrick Parker,alexander80@example.com,admin,Engineering,Junior Engineering Engineer,2024-08-31,0
670627fde88879333ce6faeb,Jeffrey Powers,denise87@example.com,employee,IT,Junior IT Engineer,2024-05-06,1
670627fde88879333ce6faec,Erica Novak,vanessa30@example.com,employee,Engineering,Junior Engineering Engineer,2024-08-11,0
670627fde88879333ce6faed,Melissa Barton,carlsonjoshua@example.org,admin,IT,Junior IT Engineer,2024-05-27,0
670627fde88879333ce6faee,Melissa Price,ryan42@example.org,employee,Engineering,Senior Engineering Engineer,2024-04-23,0
670627fde88879333ce6faef,Sheila Gallagher,andrea41@example.net,employee,Engineering,Senior Engineering Engineer,2024-02-15,0
670627fde88879333ce6faf0,Jennifer Young,richard89@example.org,employee,IT,Junior IT Engineer,2024-04-18,1
670627fde88879333ce6faf1,David Bates,shelbyday@example.com,admin,IT,Junior IT Engineer,2024-07-06,0
670627fde88879333ce6faf2,Robert Martinez,ypatton@example.com,admin,IT,Junior IT Engineer,2024-02-17,0
670627fde88879333ce6faf3,Travis Blackwell,buckcourtney@example.com,admin,Engineering,Senior Engineering Engineer,2024-02-07,0
670627fde88879333ce6faf4,Catherine Williams,cameronellison@example.org,admin,IT,Junior IT Engineer,2024-09-16,1
670627fde88879333ce6faf5,Christopher Miller,cynthia33@example.org,employee,IT,Junior IT Engineer,2024-05-30,0
670627fde88879333ce6faf6,Travis Jimenez,clifford85@example.net,employee,Engineering,Senior Engineering Engineer,2024-02-27,0
670627fde88879333ce6faf7,Michelle Wheeler,nicholskayla@example.net,employee,IT,Junior IT Engineer,2024-08-24,0
670627fde88879333ce6faf8,Dillon Saunders,brittanyromero@example.net,employee,Engineering,Junior Engineering Engineer,2024-07-27,1
670627fde88879333ce6faf9,Rachel Liu,leonardwilliam@example.org,admin,IT,Junior IT Engineer,2024-09-07,0
670627fde88879333ce6fafa,Robert Howard MD,roberta33@example.org,employee,IT,Junior IT Engineer,2024-08-30,1
670627fde88879333ce6fafb,Stephanie Kelly,douglas10@example.com,admin,Engineering,Senior Engineering Engineer,2024-05-21,0
670627fde88879333ce6fafc,Kenneth Smith,fisheredward@example.net,employee,IT,Senior IT Engineer,2024-04-06,1
670627fde88879333ce6fafd,Tara Day,walter88@example.net,employee,Engineering,Senior Engineering Engineer,2024-10-06,0
670627fde88879333ce6fafe,Anna Rice,hrollins@example.net,employee,Engineering,Junior Engineering Engineer,2024-07-01,1
670627fde88879333ce6faff,Brian Gonzalez,mary84@example.com,employee,IT,Junior IT Engineer,2024-03-12,1
670627fde88879333ce6fb00,Shannon Floyd,bridgesaustin@example.org,employee,IT,Junior IT Engineer,2024-01-11,1
670627fde88879333ce6fb01,Meghan Garcia,maryhamilton@example.com,admin,Engineering,Junior Engineering Engineer,2024-06-17,1
670627fde88879333ce6fb02,Andrea Schmidt,jennifer32@example.com,employee,Engineering,Senior Engineering Engineer,2024-01-03,1
670627fde88879333ce6fb03,Anna Mann,jacobsonnicholas@example.net,admin,IT,Senior IT Engineer,2024-07-03,1
670627fde88879333ce6fb04,Debra Yu,michaelnorris@example.com,employee,IT,Senior IT Engineer,2024-08-29,1
670627fde88879333ce6fb05,Angela Lara,patricia21@example.net,employee,IT,Junior IT Engineer,2024-03-21,0
670627fde88879333ce6fb06,Devon Beard,robert34@example.org,employee,IT,Junior IT Engineer,2024-08-09,1
670627fde88879333ce6fb07,Jerome Lucas MD,lindalewis@example.com,admin,IT,Junior IT Engineer,2024-09-20,1
670627fde88879333ce6fb08,Kelly Parker,matthewgallagher@example.net,admin,IT,Junior IT Engineer,2024-01-29,1
670627fde88879333ce6fb09,Amanda Hobbs,brooksedwin@example.com,admin,Engineering,Junior Engineering Engineer,2024-08-15,1
670627fde88879333ce6fb0a,Daniel Mitchell,xwatkins@example.com,employee,Engineering,Junior Engineering Engineer,2024-03-06,0
670627fde88879333ce6fb0b,Anne Mendez,caitlin35@example.org,employee,Engineering,Junior Engineering Engineer,2024-01-14,0
670627fde88879333ce6fb0c,Troy Jones,gharrington@example.net,employee,Engineering,Senior Engineering Engineer,2024-07-31,1
670627fde88879333ce6fb0d,Justin Mullins MD,joe48@example.net,admin,Engineering,Junior Engineering Engineer,2024-03-23,0
670627fde88879333ce6fb0e,Jonathan Stanton,qmedina@example.net,employee,IT,Senior IT Engineer,2024-05-28,1
670627fde88879333ce6fb0f,Kristen Roberts,vincentmurphy@example.org,employee,IT,Junior IT Engineer,2024-07-06,0
670627fde88879333ce6fb10,Lisa Hernandez,dawnscott@example.org,employee,Engineering,Junior Engineering Engineer,2024-06-15,0
670627fde88879333ce6fb11,Michelle Wright,brandoncabrera@example.com,employee,IT,Senior IT Engineer,2024-06-17,1
670627fde88879333ce6fb12,Cameron Osborn,lmason@example.net,employee,Engineering,Junior Engineering Engineer,2024-02-27,1
670627fde88879333ce6fb13,Veronica Kim,bradley14@example.org,employee,Engineering,Junior Engineering Engineer,2024-09-22,1
670627fde88879333ce6fb14,Ashley Ruiz,steelealexis@example.org,admin,Engineering,Junior Engineering Engineer,2024-07-23,1
670627fde88879333ce6fb15,Michael Gomez,terribradley@example.com,admin,IT,Senior IT Engineer,2024-09-27,1
670627fde88879333ce6fb16,Craig Lopez,rstephens@example.org,employee,IT,Senior IT Engineer,2024-01-20,0
670627fde88879333ce6fb17,Micheal Huff,hernandezstephanie@example.org,employee,Engineering,Junior Engineering Engineer,2024-04-18,1
670627fde88879333ce6fb18,Steven Taylor,rwagner@example.com,employee,IT,Junior IT Engineer,2024-02-18,1
670627fde88879333ce6fb19,Scott Alexander,lcampbell@example.com,employee,Engineering,Junior Engineering Engineer,2024-05-06,1
670627fde88879333ce6fb1a,Jennifer Martin,jdougherty@example.com,admin,Engineering,Junior Engineering Engineer,2024-09-23,0
670627fde88879333ce6fb1b,Daniel King,lauren36@example.com,employee,IT,Senior IT Engineer,2024-03-19,1
670627fde88879333ce6fb1c,David Garcia,victoria87@example.org,admin,Engineering,Senior Engineering Engineer,2024-03-06,0
670627fde88879333ce6fb1d,Christopher Jennings,ywalton@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-12,1
670627fde88879333ce6fb1e,Derek Bradford,katherine42@example.com,employee,Engineering,Senior Engineering Engineer,2024-09-07,1
670627fde88879333ce6fb1f,Taylor Arnold,steelejoshua@example.com,employee,IT,Junior IT Engineer,2024-08-21,1
670627fde88879333ce6fb20,Stephanie Green,juliemcgee@example.com,admin,Engineering,Senior Engineering Engineer,2024-06-09,1
670627fde88879333ce6fb21,Scott Johnson,ddickson@example.com,admin,IT,Senior IT Engineer,2024-07-05,1
670627fde88879333ce6fb22,Donna Mack,qwilson@example.net,employee,IT,Junior IT Engineer,2024-08-25,1
670627fde88879333ce6fb23,Donald Gomez,amanda61@example.net,employee,Engineering,Senior Engineering Engineer,2024-08-05,0
670627fde88879333ce6fb24,Bryan Brown,reevesshannon@example.net,admin,Engineering,Junior Engineering Engineer,2024-05-23,0
670627fde88879333ce6fb25,Joseph Madden,allison78@example.org,employee,Engineering,Senior Engineering Engineer,2024-10-06,1
670627fde88879333ce6fb26,Lisa Vance,donald82@example.org,admin,IT,Senior IT Engineer,2024-05-24,1
670627fde88879333ce6fb27,Dr. Kim Lynch,teresanolan@example.net,employee,Engineering,Senior Engineering Engineer,2024-09-20,0
670627fde88879333ce6fb28,Tamara Johnston,whitney57@example.org,employee,Engineering,Senior Engineering Engineer,2024-05-26,1
670627fde88879333ce6fb29,Kenneth Crawford,elliottmark@example.com,admin,IT,Junior IT Engineer,2024-02-14,1
670627fde88879333ce6fb2a,Brian Johns,joshuachapman@example.com,admin,IT,Senior IT Engineer,2024-06-30,0
670627fde88879333ce6fb2b,Rebecca Lee,darlene87@example.org,employee,Engineering,Senior Engineering Engineer,2024-05-18,1
670627fde88879333ce6fb2c,Tim Jones,waltonblake@example.com,employee,IT,Senior IT Engineer,2024-05-03,0
670627fde88879333ce6fb2d,Claire Jackson,gordon74@example.org,employee,Engineering,Junior Engineering Engineer,2024-01-29,1
670627fde88879333ce6fb2e,Derrick Campbell,benderjessica@example.org,admin,IT,Senior IT Engineer,2024-05-07,1
670627fde88879333ce6fb2f,Charles Hicks,stephen23@example.org,admin,IT,Senior IT Engineer,2024-02-02,0
670627fde88879333ce6fb30,Brianna Vega,melaniebenjamin@example.net,employee,IT,Senior IT Engineer,2024-02-09,0
670627fde88879333ce6fb31,Holly Thomas,peterwalker@example.org,admin,IT,Junior IT Engineer,2024-08-03,0
670627fde88879333ce6fb32,Jason Hernandez,petersenjeff@example.com,admin,Engineering,Junior Engineering Engineer,2024-02-26,0
670627fde88879333ce6fb33,Bryan Combs,barnessamantha@example.com,employee,Engineering,Senior Engineering Engineer,2024-07-24,0
670627fde88879333ce6fb34,Caroline Rodriguez,chandlerthomas@example.com,admin,IT,Senior IT Engineer,2024-06-21,1
670627fde88879333ce6fb35,Karen Griffith,ann54@example.org,employee,IT,Junior IT Engineer,2024-07-07,0
670627fde88879333ce6fb36,Nicholas Woods,tiffanymyers@example.com,admin,IT,Junior IT Engineer,2024-01-29,0
670627fde88879333ce6fb37,Judith Wyatt,pvasquez@example.net,employee,IT,Senior IT Engineer,2024-02-17,1
670627fde88879333ce6fb38,Joseph Porter,ryan82@example.net,employee,IT,Senior IT Engineer,2024-05-11,0
670627fde88879333ce6fb39,Joshua Gibbs,sarah12@example.net,employee,IT,Junior IT Engineer,2024-03-18,0
670627fde88879333ce6fb3a,Vanessa Peters,markparks@example.net,employee,IT,Junior IT Engineer,2024-06-16,0
670627fde88879333ce6fb3b,Stephen Matthews,holtjennifer@example.org,employee,IT,Junior IT Engineer,2024-10-06,0
670627fde88879333ce6fb3c,Steve Warren,lisa28@example.org,admin,Engineering,Senior Engineering Engineer,2024-01-06,0
670627fde88879333ce6fb3d,Scott Jefferson,blackjulian@example.com,admin,IT,Junior IT Engineer,2024-08-15,1
670627fde88879333ce6fb3e,Gina Webb,gonzalezjoseph@example.net,employee,Engineering,Junior Engineering Engineer,2024-04-12,0
670627fde88879333ce6fb3f,Anthony Crawford,halllaura@example.com,employee,Engineering,Junior Engineering Engineer,2024-03-02,0
670627fde88879333ce6fb40,Mrs. Annette Gonzalez MD,sanchezjacob@example.net,admin,IT,Senior IT Engineer,2024-06-27,1
670627fde88879333ce6fb41,Lonnie Howell,michelle39@example.org,employee,IT,Junior IT Engineer,2024-04-14,0
670627fde88879333ce6fb42,Molly Perry,laurataylor@example.com,admin,Engineering,Junior Engineering Engineer,2024-01-22,0
670627fde88879333ce6fb43,Emily Gilbert,peterparker@example.net,admin,IT,Senior IT Engineer,2024-03-19,1
670627fde88879333ce6fb44,Ronald Ruiz,amy19@example.org,admin,Engineering,Senior Engineering Engineer,2024-04-16,1
670627fde88879333ce6fb45,Joan Willis,richard19@example.com,admin,IT,Senior IT Engineer,2024-01-24,0
670627fde88879333ce6fb46,Madison Reeves,nealkaitlyn@example.net,employee,Engineering,Junior Engineering Engineer,2024-09-12,0
670627fde88879333ce6fb47,Charles Parks,holson@example.org,employee,Engineering,Junior Engineering Engineer,2024-08-13,1
670627fde88879333ce6fb48,Charles Sullivan,charles98@example.net,admin,IT,Senior IT Engineer,2024-07-29,0
670627fde88879333ce6fb49,Nicholas Randolph,xguerrero@example.net,admin,Engineering,Senior Engineering Engineer,2024-09-21,1
670627fde88879333ce6fb4a,Sarah Stewart,davisdarrell@example.com,employee,Engineering,Junior Engineering Engineer,2024-09-08,1
670627fde88879333ce6fb4b,Brittany Price,samuel97@example.net,employee,Engineering,Senior Engineering Engineer,2024-02-10,1
670627fde88879333ce6fb4c,Elizabeth Ellis,michelle44@example.com,employee,IT,Senior IT Engineer,2024-01-27,0
670627fde88879333ce6fb4d,Natasha Lee,martinmatthew@example.org,employee,IT,Junior IT Engineer,2024-05-24,1
670627fde88879333ce6fb4e,Gina Moore,sarahschneider@example.com,admin,IT,Senior IT Engineer,2024-06-14,0
670627fde88879333ce6fb4f,Amanda Hernandez,michelle70@example.com,employee,Engineering,Junior Engineering Engineer,2024-01-08,1
670627fde88879333ce6fb50,Dawn Hughes,tdavis@example.net,admin,Engineering,Senior Engineering Engineer,2024-01-26,1
670627fde88879333ce6fb51,Ryan Callahan,carolyndavis@example.com,employee,Engineering,Junior Engineering Engineer,2024-03-20,0
670627fde88879333ce6fb52,Aaron Nelson,changabigail@example.com,employee,IT,Junior IT Engineer,2024-07-20,0
670627fde88879333ce6fb53,Maria Rosario,jmoran@example.com,admin,Engineering,Junior Engineering Engineer,2024-02-18,1
670627fde88879333ce6fb54,Amanda Ali,sdunn@example.org,employee,IT,Junior IT Engineer,2024-06-19,1
670627fde88879333ce6fb55,Wanda Espinoza,daniel08@example.net,admin,IT,Senior IT Engineer,2024-08-15,1
670627fde88879333ce6fb56,Mr. William Webb,opham@example.org,employee,IT,Senior IT Engineer,2024-07-14,1
670627fde88879333ce6fb57,Jacqueline Peterson,valenzuelafelicia@example.net,admin,Engineering,Junior Engineering Engineer,2024-08-04,0
670627fde88879333ce6fb58,Bill Gonzalez,benderjessica@example.net,employee,Engineering,Senior Engineering Engineer,2024-02-03,0
670627fde88879333ce6fb59,Rachel Greene,edwinrojas@example.com,admin,Engineering,Senior Engineering Engineer,2024-06-20,0
670627fde88879333ce6fb5a,Jennifer Brown,randall97@example.net,admin,Engineering,Senior Engineering Engineer,2024-08-03,0
670627fde88879333ce6fb5b,Brent Oliver,steve50@example.org,employee,Engineering,Junior Engineering Engineer,2024-02-28,1
670627fde88879333ce6fb5c,Leslie Davis,qchoi@example.net,admin,IT,Junior IT Engineer,2024-09-19,1
670627fde88879333ce6fb5d,Brian Travis,markjohnson@example.net,admin,IT,Senior IT Engineer,2024-07-22,0
670627fde88879333ce6fb5e,Mary Johnson,cruzelizabeth@example.com,admin,IT,Junior IT Engineer,2024-06-05,0
670627fde88879333ce6fb5f,Dalton Booth,michaeldurham@example.org,employee,Engineering,Junior Engineering Engineer,2024-03-08,1
670627fde88879333ce6fb60,Autumn Moore,ttrevino@example.com,admin,Engineering,Senior Engineering Engineer,2024-03-06,1
670627fde88879333ce6fb61,Robert Austin,ambermckee@example.org,admin,IT,Senior IT Engineer,2024-07-05,0
